order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,channel,payment_method,city,province,order_status,rating
ORD-2024-002778,2024-04-05,CUST-05446,PRD-011,1,135000,0.0,TikTok Shop,GoPay,Surabaya,Jawa Timur,Completed,5
ORD-2024-002779,2024-04-05,CUST-05581,PRD-035,4,125000,0.1,TikTok Shop,Bank Transfer,Jakarta,DKI Jakarta,Returned,1
ORD-2024-002780,2024-04-05,CUST-05597,PRD-047,1,675000,0.0,TikTok Shop,OVO,Depok,Jawa Barat,Completed,3
ORD-2024-002781,2024-04-05,CUST-05725,PRD-001,1,115000,0.0,Webstore,GoPay,Balikpapan,Kalimantan Timur,Completed,4
ORD-2024-002782,2024-04-05,CUST-05953,PRD-006,2,78000,0.15,Shopee,COD,Tangerang,Banten,Completed,5
ORD-2024-002783,2024-04-05,CUST-05963,PRD-007,2,89000,0.15,TikTok Shop,Bank Transfer,Surabaya,Jawa Timur,Completed,4
ORD-2024-002784,2024-04-05,CUST-07174,PRD-039,3,65000,0.0,Webstore,OVO,Surabaya,Jawa Timur,Completed,5
ORD-2024-002785,2024-04-05,CUST-07597,PRD-015,4,32000,0.1,Tokopedia,GoPay,Malang,Jawa Timur,Completed,5
ORD-2024-002786,2024-04-05,CUST-08713,PRD-041,1,238000,0.1,Shopee,ShopeePay,Makassar,Sulawesi Selatan,Completed,
ORD-2024-002787,2024-04-05,CUST-08987,PRD-014,2,173000,0.05,Shopee,COD,Balikpapan,Kalimantan Timur,Completed,
ORD-2024-002788,2024-04-05,CUST-09296,PRD-034,3,35000,0.1,Webstore,DANA,Solo,Jawa Tengah,Completed,5
ORD-2024-002789,2024-04-05,CUST-09311,PRD-008,1,195000,0.0,Webstore,Bank Transfer,Yogyakarta,DI Yogyakarta,Completed,5
ORD-2024-002790,2024-04-05,CUST-09969,PRD-015,4,32000,0.05,Tokopedia,Bank Transfer,Balikpapan,Kalimantan Timur,Completed,4
ORD-2024-002791,2024-04-06,CUST-00012,PRD-002,2,125000,0.0,Shopee,COD,Surabaya,Jawa Timur,Completed,
ORD-2024-002792,2024-04-06,CUST-00313,PRD-004,3,110000,0.1,Tokopedia,OVO,Solo,Jawa Tengah,Completed,3
ORD-2024-002793,2024-04-06,CUST-01066,PRD-006,2,78000,0.25,Tokopedia,Paylater,Bandar Lampung,Lampung,Completed,4
ORD-2024-002794,2024-04-06,CUST-02216,PRD-016,9,38000,0.1,TikTok Shop,Paylater,Surabaya,Jawa Timur,Completed,5
ORD-2024-002795,2024-04-06,CUST-02497,PRD-009,4,349000,0.0,Shopee,Bank Transfer,Depok,Jawa Barat,Completed,4
ORD-2024-002796,2024-04-06,CUST-02604,PRD-023,2,235000,0.1,TikTok Shop,DANA,Semarang,Jawa Tengah,Completed,5
ORD-2024-002797,2024-04-06,CUST-03372,PRD-008,1,195000,0.0,Tokopedia,Credit Card,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002798,2024-04-06,CUST-03789,PRD-001,2,111000,0.0,Tokopedia,GoPay,Semarang,Jawa Tengah,Completed,5
ORD-2024-002799,2024-04-06,CUST-03803,PRD-017,5,28000,0.15,TikTok Shop,Bank Transfer,Bogor,Jawa Barat,Completed,4
ORD-2024-002800,2024-04-06,CUST-04620,PRD-013,1,145000,0.15,Shopee,GoPay,Surabaya,Jawa Timur,Completed,4
ORD-2024-002801,2024-04-06,CUST-04637,PRD-013,4,145000,0.2,Webstore,Bank Transfer,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002802,2024-04-06,CUST-04791,PRD-006,4,78000,0.15,Webstore,GoPay,Bandung,Jawa Barat,Completed,4
ORD-2024-002803,2024-04-06,CUST-04812,PRD-008,5,191000,0.15,WEBSTORE,GoPay,Medan,Sumatera Utara,Completed,5
ORD-2024-002804,2024-04-06,CUST-04850,PRD-038,3,135000,0.1,Tokopedia,Credit Card,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002805,2024-04-06,CUST-05100,PRD-001,1,115000,0.05,Shopee,COD,Bandung,Jawa Barat,Completed,5
ORD-2024-002806,2024-04-06,CUST-05352,PRD-001,1,115000,0.25,Shopee,ShopeePay,Bandung,Jawa Barat,Completed,4
ORD-2024-002807,2024-04-06,CUST-05550,PRD-035,1,125000,0.0,Tokopedia,COD,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002808,2024-04-06,CUST-05581,PRD-035,4,125000,0.1,TikTok Shop,OVO,Jakarta,DKI Jakarta,Completed,3
ORD-2024-002809,2024-04-06,CUST-05586,PRD-019,10,30000,0.25,Tokopedia,COD,Jakarta,DKI Jakarta,Completed,5
ORD-2024-002810,2024-04-06,CUST-05601,PRD-045,2,385000,0.05,Tokopedia,COD,Palembang,Sumatera Selatan,Completed,3
ORD-2024-002811,2024-04-06,CUST-05816,PRD-009,1,349000,0.0,Shopee,GoPay,Depok,Jawa Barat,Completed,5
ORD-2024-002812,2024-04-06,CUST-06562,PRD-032,3,45000,0.05,Tokopedia,Bank Transfer,Bogor,Jawa Barat,Completed,5
ORD-2024-002813,2024-04-06,CUST-06569,PRD-008,2,195000,0.1,TikTok Shop,Bank Transfer,Balikpapan,Kalimantan Timur,Completed,4
ORD-2024-002814,2024-04-06,CUST-06678,PRD-021,5,42000,0.05,Webstore,OVO,Malang,Jawa Timur,Completed,4
ORD-2024-002815,2024-04-06,CUST-07320,PRD-018,4,25000,0.1,Webstore,OVO,Tangerang,Banten,Completed,5
ORD-2024-002816,2024-04-06,CUST-07533,PRD-038,3,135000,0.05,TikTok Shop,COD,Makassar,Sulawesi Selatan,Completed,5
ORD-2024-002817,2024-04-06,CUST-07748,PRD-014,5,178000,0.2,Webstore,Paylater,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002818,2024-04-06,CUST-08345,PRD-011,1,135000,0.0,Tokopedia,GoPay,Medan,Sumatera Utara,Completed,
ORD-2024-002819,2024-04-06,CUST-08700,PRD-007,1,89000,0.15,TikTok Shop,Paylater,Denpasar,Bali,Completed,4
ORD-2024-002820,2024-04-06,CUST-08715,PRD-032,3,45000,0.15,Shopee,GoPay,Bekasi,Jawa Barat,Completed,5
ORD-2024-002821,2024-04-06,CUST-09395,PRD-004,2,110000,0.0,Shoppee,Paylater, Surabaya,Jawa Timur,Completed,5
ORD-2024-002822,2024-04-06,CUST-09691,PRD-012,4,165000,0.0,TikTok Shop,Bank Transfer,Bekasi,Jawa Barat,Completed,2
ORD-2024-002823,2024-04-07,CUST-00203,PRD-011,2,129000,0.0,Tokopedia,GoPay,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002824,2024-04-07,CUST-00298,PRD-038,4,135000,0.25,TikTok Shop,COD,Denpasar,Bali,Completed,3
ORD-2024-002825,2024-04-07,CUST-00686,PRD-006,6,78000,0.2,TikTok Shop,DANA,Tangerang,Banten,Completed,4
ORD-2024-002826,2024-04-07,CUST-01114,PRD-015,6,32000,0.0,Webstore,DANA,Jakarta,DKI Jakarta,Completed,4
ORD-2024-002827,2024-04-07,CUST-01242,PRD-001,2,115000,0.0,Webstore,Bank Transfer,Jakarta,DKI Jakarta,Completed,5
ORD-2024-002828,2024-04-07,CUST-01699,PRD-016,4,37000,0.0,Shopee,ShopeePay,Makassar,Sulawesi Selatan,Completed,
ORD-2024-002829,2024-04-07,CUST-01757,PRD-025,1,285000,0.1,Tokopedia,DANA,Surabaya,Jawa Timur,Completed,4
ORD-2024-002830,2024-04-07,CUST-01999,PRD-032,3,43000,0.15,Shopee,Bank Transfer,Balikpapan,Kalimantan Timur,Completed,4
ORD-2024-002831,2024-04-07,CUST-02087,PRD-040,1,149000,0.0,TikTok Shop,GoPay,Bandung,Jawa Barat,Completed,3
ORD-2024-002832,2024-04-07,CUST-02363,PRD-001,2,115000,0.0,Shopee,COD,Surabaya,Jawa Timur,Completed,4
ORD-2024-002833,2024-04-07,CUST-02693,PRD-020,3,165000,0.0,Webstore,Paylater,Medan,Sumatera Utara,Completed,4
ORD-2024-002834,2024-04-07,CUST-02810,PRD-021,4,42000,0.0,Tokopedia,OVO,Denpasar,Bali,Completed,
ORD-2024-002835,2024-04-07,CUST-03013,PRD-015,4,32000,0.0,Tokopedia,GoPay,Medan,Sumatera Utara,Completed,4
ORD-2024-002836,2024-04-07,CUST-03201,PRD-023,1,235000,0.0,Tokopedia,COD,Denpasar,Bali,Completed,3
ORD-2024-002837,2024-04-07,CUST-03508,PRD-017,2,28000,0.15,Shopee,ShopeePay,Jakarta,DKI Jakarta,Completed,
ORD-2024-002838,2024-04-07,CUST-03612,PRD-035,3,120000,0.05,TikTok Shop,Bank Transfer,Medan,Sumatera Utara,Completed,5
ORD-2024-002839,2024-04-07,CUST-03660,PRD-004,3,110000,0.05,Webstore,Bank Transfer,Bandar Lampung,Lampung,Completed,5
ORD-2024-002840,2024-04-07,CUST-03709,PRD-040,1,149000,0.1,Tokopedia,Bank Transfer,Solo,Jawa Tengah,Completed,4
ORD-2024-002841,2024-04-07,CUST-03715,PRD-049,1,525000,0.0,Webstore,COD,Semarang,Jawa Tengah,Completed,5
ORD-2024-002842,2024-04-07,CUST-04200,PRD-015,3,32000,0.1,TikTok Shop,DANA,Bandung,Jawa Barat,Completed,3
ORD-2024-002843,2024-04-07,CUST-04235,PRD-045,2,385000,0.15,Tokopedia,OVO,Makassar,Sulawesi Selatan,Completed,5
ORD-2024-002844,2024-04-07,CUST-04383,PRD-033,4,89000,0.1,Shopee,ShopeePay,Malang,Jawa Timur,Completed,5
ORD-2024-002845,2024-04-07,CUST-04430,PRD-041,2,259000,0.15,Shopee,ShopeePay,Surabaya,Jawa Timur,Completed,5
ORD-2024-002846,2024-04-07,CUST-04572,PRD-016,2,38000,0.0,Webstore,Bank Transfer,Bekasi,Jawa Barat,Completed,4
ORD-2024-002847,2024-04-07,CUST-04810,PRD-009,2,349000,0.0,Webstore,GoPay,Balikpapan ,Kalimantan Timur,Completed,5
ORD-2024-002848,2024-04-07,CUST-05103,PRD-034,5,35000,0.0,TikTok Shop,ShopeePay,Balikpapan,Kalimantan Timur,Completed,4
ORD-2024-002849,2024-04-07,CUST-05550,PRD-004,1,110000,0.1,TikTok Shop,COD,Balikpapan,Kalimantan Timur,Completed,3
ORD-2024-002850,2024-04-07,CUST-05676,PRD-017,3,28000,0.0,Webstore,Bank Transfer,surabaya,Jawa Timur,Completed,5
ORD-2024-002851,2024-04-07,CUST-05687,PRD-035,3,125000,0.05,Shopee,Credit Card,Bekasi,Jawa Barat,Completed,4
ORD-2024-002852,2024-04-07,CUST-05787,PRD-001,3,115000,0.05,Tokopedia,Paylater,Bekasi,Jawa Barat,Completed,5
ORD-2024-002853,2024-04-07,CUST-07024,PRD-034,1,35000,0.0,TikTok Shop,Bank Transfer,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002854,2024-04-07,CUST-08738,PRD-050,2,1250000,0.0,Shopee,ShopeePay,Depok,Jawa Barat,Completed,5
ORD-2024-002855,2024-04-07,CUST-09745,PRD-021,2,42000,0.0,Shopee,Credit Card,Depok,Jawa Barat,Completed,3
ORD-2024-002856,2024-04-07,CUST-09809,PRD-014,3,178000,0.25,TikTok Shop,OVO,Tangerang,Banten,Completed,3
ORD-2024-002857,2024-04-07,CUST-10185,PRD-001,6,115000,0.0,TikTok Shop,OVO,Balikpapan,Kalimantan Timur,Completed,4
ORD-2024-002858,2024-04-08,CUST-00251,PRD-010,2,99000,0.0,TikTok Shop,Bank Transfer,Bandung,Jawa Barat,Completed,4
ORD-2024-002859,2024-04-08,CUST-00560,PRD-032,4,45000,0.2,TikTok Shop,GoPay,Semarang,Jawa Tengah,Completed,4
ORD-2024-002860,2024-04-08,CUST-00748,PRD-019,4,30000,0.05,TikTok Shop,COD,Balikpapan,Kalimantan Timur,Completed,4
ORD-2024-002861,2024-04-08,CUST-00862,PRD-001,1,115000,0.0,TikTok Shop,GoPay,Medan,Sumatera Utara,Completed,4
ORD-2024-002862,2024-04-08,CUST-01059,PRD-004,2,110000,0.1,Shopee,ShopeePay,Solo,Jawa Tengah,Completed,5
ORD-2024-002863,2024-04-08,CUST-01218,PRD-011,3,135000,0.1,Shopee,GoPay,Bandung,Jawa Barat,Completed,5
ORD-2024-002864,2024-04-08,CUST-01578,PRD-002,2,119000,0.0,Shopee,Bank Transfer,Malang,Jawa Timur,Completed,3
ORD-2024-002865,2024-04-08,CUST-01593,PRD-001,1,115000,0.0,Webstore,COD,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002866,2024-04-08,CUST-02282,PRD-040,1,149000,0.1,Webstore,Bank Transfer,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002867,08/04/2024,CUST-02339,PRD-005,2,122000,0.05,Tokopedia,DANA,Surabaya,Jawa Timur,Completed,4
ORD-2024-002868,2024-04-08,CUST-02467,PRD-009,2,330000,0.0,Webstore,Bank Transfer,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002869,2024-04-08,CUST-02603,PRD-036,1,95000,0.15,Shopee,Credit Card,Semarang,Jawa Tengah,Completed,5
ORD-2024-002870,2024-04-08,CUST-02648,PRD-039,2,65000,0.0,Tokopedia,DANA,Semarang,Jawa Tengah,Completed,5
ORD-2024-002871,2024-04-08,CUST-03530,PRD-004,3,110000,0.0,SHOPEE,Credit Card,Tangerang,Banten,Completed,5
ORD-2024-002872,2024-04-08,CUST-03560,PRD-016,1,35000,0.0,Tokopedia,DANA,Surabaya,Jawa Timur,Completed,5
ORD-2024-002873,2024-04-08,CUST-03570,PRD-018,5,25000,0.1,TikTok Shop,ShopeePay,Surabaya,Jawa Timur,Completed,5
ORD-2024-002874,2024-04-08,CUST-03848,PRD-038,1,127000,0.0,Shopee,OVO,Tangerang,Banten,Completed,4
ORD-2024-002875,2024-04-08,CUST-04102,PRD-010,1,99000,0.0,Tokopedia,GoPay,Tangerang,Banten,Completed,4
ORD-2024-002876,2024-04-08,CUST-04442,PRD-019,1,30000,0.0,Webstore,GoPay,Semarang,Jawa Tengah,Completed,3
ORD-2024-002877,2024-04-08,CUST-04471,PRD-010,2,99000,0.05,Tokopedia,OVO,Yogyakarta,DI Yogyakarta,Completed,5
ORD-2024-002878,2024-04-08,CUST-05312,PRD-006,4,78000,0.0,Tokopedia,GoPay,Palembang,Sumatera Selatan,Completed,3
ORD-2024-002879,2024-04-08,CUST-05406,PRD-008,3,195000,0.15,Tokopedia,GoPay,Tangerang,Banten,Completed,5
ORD-2024-002880,2024-04-08,CUST-05413,PRD-015,1,32000,0.0,Tokopdia,Credit Card,Bekasi,Jawa Barat,Completed,4
ORD-2024-002881,2024-04-08,CUST-05550,PRD-039,4,65000,0.2,Webstore,DANA,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002882,2024-04-08,CUST-05687,PRD-035,3,125000,0.05,Shopee,Credit Card,Bekasi,Jawa Barat,Cancelled,
ORD-2024-002883,2024-04-08,CUST-05722,PRD-016,5,38000,0.05,Shopee,ShopeePay,Medan,Sumatera Utara,Completed,
ORD-2024-002884,2024-04-08,CUST-05980,PRD-001,2,115000,0.0,Shopee,ShopeePay,Bandung,Jawa Barat,Completed,5
ORD-2024-002885,2024-04-08,CUST-06608,PRD-018,3,24000,0.15,Shopee,ShopeePay,Surabaya,Jawa Timur,Completed,4
ORD-2024-002886,2024-04-08,CUST-06660,PRD-003,2,118000,0.0,Tokopedia,Paylater,Malang,Jawa Timur,Completed,4
ORD-2024-002887,2024-04-08,CUST-07877,PRD-008,1,195000,0.0,Tokopedia,Credit Card,Malang,Jawa Timur,Completed,4
ORD-2024-002888,2024-04-08,CUST-08677,PRD-032,4,45000,0.25,Tokopedia,Paylater,Bekasi,Jawa Barat,Completed,5
ORD-2024-002889,2024-04-08,CUST-09455,PRD-016,5,36000,0.25,Shopee,DANA,Palembang,Sumatera Selatan,Completed,4
ORD-2024-002890,2024-04-09,CUST-00034,PRD-002,1,125000,0.05,TikTok Shop,COD,Balikpapan,Kalimantan Timur,Completed,3
ORD-2024-002891,2024-04-09,CUST-00248,PRD-009,1,349000,0.0,Webstore,Bank Transfer,Medan,Sumatera Utara,Completed,4
ORD-2024-002892,2024-04-09,CUST-00741,PRD-020,4,165000,0.0,Tokopedia,GoPay,Bandung,Jawa Barat,Completed,
ORD-2024-002893,2024-04-09,CUST-00889,PRD-011,1,135000,0.0,Shopee,Paylater,Jakarta,DKI Jakarta,Completed,4
ORD-2024-002894,2024-04-09,CUST-00982,PRD-044,2,219000,0.25,Tokopedia,GoPay,Surabaya,Jawa Timur,Completed,5
ORD-2024-002895,2024-04-09,CUST-00988,PRD-019,6,30000,0.15,Shopee,ShopeePay,Medan,Sumatera Utara,Completed,4
ORD-2024-002896,2024-04-09,CUST-01059,PRD-004,2,110000,0.1,Shopee,Credit Card,Solo,Jawa Tengah,Returned,3
ORD-2024-002897,2024-04-09,CUST-01169,PRD-019,5,28000,0.05,Shopee,COD,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002898,2024-04-09,CUST-01519,PRD-029,1,165000,0.1,Webstore,ShopeePay,Balikpapan,Kalimantan Timur,Completed,3
ORD-2024-002899,2024-04-09,CUST-01574,PRD-034,1,35000,0.05,Shopee,ShopeePay,Balikpapan,Kalimantan Timur,Completed,3
ORD-2024-002900,2024-04-09,CUST-01598,PRD-007,2,89000,0.1,Shopee,OVO,Tangerang,Banten,Completed,5
ORD-2024-002901,2024-04-09,CUST-01987,PRD-008,1,191000,0.1,Tokopedia,OVO,Malang,Jawa Timur,Completed,3
ORD-2024-002902,2024-04-09,CUST-02087,PRD-004,1,110000,0.05,Shopee,COD,Bandung,Jawa Barat,Completed,4
ORD-2024-002903,2024-04-09,CUST-02347,PRD-006,2,78000,0.0,Shopee,DANA,Bogor,Jawa Barat,Completed,5
ORD-2024-002904,2024-04-09,CUST-02561,PRD-011,2,135000,0.0,Webstore,Bank Transfer,Jakarta,DKI Jakarta,Completed,5
ORD-2024-002905,2024-04-09,CUST-03304,PRD-001,2,115000,0.15,Webstore,Credit Card, Tangerang,Banten,Completed,5
ORD-2024-002906,2024-04-09,CUST-03375,PRD-001,1,115000,0.05,Shopee,DANA,Bandung,Jawa Barat,Completed,5
ORD-2024-002907,2024-04-09,CUST-03394,PRD-020,3,165000,0.0,Tokopedia,COD,Depok,Jawa Barat,Completed,5
ORD-2024-002908,2024-04-09,CUST-03394,PRD-012,1,165000,0.0,TikTok Shop,Bank Transfer,Depok,Jawa Barat,Cancelled,
ORD-2024-002909,2024-04-09,CUST-04119,PRD-034,1,35000,0.05,Tokopedia,OVO,Malang,Jawa Timur,Completed,5
ORD-2024-002910,2024-04-09,CUST-04281,PRD-010,2,99000,0.1,Tokopedia,COD,Bogor,Jawa Barat,Completed,3
ORD-2024-002911,2024-04-09,CUST-04477,PRD-008,6,195000,0.05,TikTok Shop,COD,Bandung,Jawa Barat,Completed,4
ORD-2024-002912,2024-04-09,CUST-04727,PRD-021,7,42000,0.25,Webstore,GoPay,Surabaya,Jawa Timur,Completed,5
ORD-2024-002913,2024-04-09,CUST-04764,PRD-029,2,165000,0.05,Tokopedia,OVO,Bekasi,Jawa Barat,Completed,4
ORD-2024-002914,2024-04-09,CUST-05031,PRD-016,2,38000,0.0,Webstore,Paylater,Bandung,Jawa Barat,Completed,4
ORD-2024-002915,2024-04-09,CUST-05121,PRD-030,1,950000,0.0,Webstore,Credit Card,Depok,Jawa Barat,Completed,4
ORD-2024-002916,2024-04-09,CUST-05183,PRD-009,2,349000,0.1,Webstore,COD,Palembang,Sumatera Selatan,Completed,4
ORD-2024-002917,2024-04-09,CUST-05741,PRD-041,1,259000,0.0,Tokopedia,GoPay,Semarang,Jawa Tengah,Completed,4
ORD-2024-002918,2024-04-09,CUST-05818,PRD-018,5,25000,0.15,Webstore,GoPay, Bekasi,Jawa Barat,Completed,5
ORD-2024-002919,2024-04-09,CUST-05979,PRD-028,1,275000,0.1,Shopee,COD,Medan,Sumatera Utara,Completed,4
ORD-2024-002920,2024-04-09,CUST-06007,PRD-001,1,115000,0.1,Webstore,OVO,Balikpapan,Kalimantan Timur,Completed,4
ORD-2024-002921,2024-04-09,CUST-06074,PRD-011,3,135000,0.1,TikTok Shop,ShopeePay,Bandung,Jawa Barat,Completed,4
ORD-2024-002922,2024-04-09,CUST-07041,PRD-047,2,675000,0.0,TikTok Shop,GoPay,Surabaya,Jawa Timur,Completed,4
ORD-2024-002923,2024-04-09,CUST-07504,PRD-011,3,126000,0.0,Shopee,DANA,Surabaya,Jawa Timur,Completed,2
ORD-2024-002924,2024-04-09,CUST-07733,PRD-013,3,145000,0.0,TikTok Shop,GoPay,Pekanbaru,Riau,Completed,5
ORD-2024-002925,2024-04-09,CUST-07746,PRD-008,2,195000,0.0,Tokopedia,OVO,Balikpapan,Kalimantan Timur,Completed,4
ORD-2024-002926,2024-04-09,CUST-07920,PRD-016,3,36000,0.15,Shopee,GoPay,Bekasi,Jawa Barat,Completed,4
ORD-2024-002927,2024-04-09,CUST-08339,PRD-018,3,25000,0.05,TikTok Shop,OVO,Surabaya,Jawa Timur,Completed,5
ORD-2024-002928,2024-04-09,CUST-08852,PRD-035,2,117000,0.05,Webstore,Paylater,Semarang,Jawa Tengah,Completed,3
ORD-2024-002929,2024-04-09,CUST-10075,PRD-013,9,145000,0.25,Tokopedia,Bank Transfer,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002930,2024-04-10,CUST-00305,PRD-006,1,78000,0.0,TikTok Shop,Paylater,Balikpapan,Kalimantan Timur,Completed,
ORD-2024-002931,2024-04-10,CUST-00425,PRD-018,2,25000,0.0,TikTok Shop,Paylater,Bandar Lampung,Lampung,Completed,5
ORD-2024-002932,2024-04-10,CUST-00468,PRD-046,2,295000,0.0,Tokopedia,Bank Transfer,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002933,2024-04-10,CUST-01085,PRD-008,2,195000,0.1,Webstore,OVO,Semarang,Jawa Tengah,Completed,4
ORD-2024-002934,2024-04-10,CUST-01202,PRD-010,6,99000,0.25,Tokopedia,ShopeePay,Bekasi,Jawa Barat,Completed,5
ORD-2024-002935,2024-04-10,CUST-02067,PRD-004,2,110000,0.15,Tokopedia,Paylater,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002936,10/04/2024,CUST-02116,PRD-015,3,32000,0.1,Webstore,Paylater,Surabaya,Jawa Timur,Completed,4
ORD-2024-002937,2024-04-10,CUST-02234,PRD-012,3,154000,0.2,Tokopedia,COD,Jakarta,DKI Jakarta,Completed,4
ORD-2024-002938,2024-04-10,CUST-02394,PRD-008,1,195000,0.05,Shopee,COD,Semarang,Jawa Tengah,Completed,
ORD-2024-002939,2024-04-10,CUST-02511,PRD-010,1,99000,0.1,TikTok Shop,Paylater,Bandung,Jawa Barat,Completed,2
ORD-2024-002940,2024-04-10,CUST-02561,PRD-011,2,135000,0.0,Webstore ,Credit Card,Jakarta,DKI Jakarta,Returned,3
ORD-2024-002941,2024-04-10,CUST-03387,PRD-006,2,78000,0.15,Tokopedia,Bank Transfer,Bandung,Jawa Barat,Completed,5
ORD-2024-002942,2024-04-10,CUST-03819,PRD-017,3,28000,0.15,Shopee,Credit Card,Balikpapan,Kalimantan Timur,Completed,3
ORD-2024-002943,2024-04-10,CUST-03833,PRD-043,1,327000,0.15,Tokopedia,GoPay,Semarang,Jawa Tengah,Completed,4
ORD-2024-002944,2024-04-10,CUST-04204,PRD-005,3,122000,0.1,Tokopedia,OVO,Medan,Sumatera Utara,Completed,4
ORD-2024-002945,2024-04-10,CUST-04774,PRD-042,1,289000,0.0,webstore,Bank Transfer,Balikpapan,Kalimantan Timur,Completed,4
ORD-2024-002946,2024-04-10,CUST-04924,PRD-005,3,122000,0.05,Shopee,Credit Card,Depok,Jawa Barat,Completed,4
ORD-2024-002947,2024-04-10,CUST-05386,PRD-015,2,32000,0.0,Webstore,Bank Transfer,Malang,Jawa Timur,Completed,5
ORD-2024-002948,2024-04-10,CUST-06765,PRD-002,3,125000,0.05,Shopee,Paylater,Makassar,Sulawesi Selatan,Completed,4
ORD-2024-002949,2024-04-10,CUST-09672,PRD-016,6,37000,0.15,TikTok Shop,Bank Transfer,Bandung,Jawa Barat,Completed,2
ORD-2024-002950,2024-04-11,CUST-00105,PRD-019,5,30000,0.1,Shopee,Credit Card,Balikpapan,Kalimantan Timur,Completed,3
ORD-2024-002951,2024-04-11,CUST-00286,PRD-004,4,110000,0.1,Tokopedia,COD,Depok,Jawa Barat,Completed,
ORD-2024-002952,2024-04-11,CUST-00770,PRD-006,2,78000,0.15,Tokopedia,DANA,Balikpapan,Kalimantan Timur,Completed,4
ORD-2024-002953,2024-04-11,CUST-01035,PRD-002,1,125000,0.0,Tokopedia,ShopeePay,Bandar Lampung,Lampung,Completed,5
ORD-2024-002954,2024-04-11,CUST-01242,PRD-001,2,115000,0.0,Webstore,Bank Transfer,Jakarta,DKI Jakarta,Returned,2
ORD-2024-002955,2024-04-11,CUST-01528,PRD-038,3,135000,0.05,Tokopedia,Credit Card,Jakarta,DKI Jakarta,Completed,3
ORD-2024-002956,2024-04-11,CUST-02509,PRD-021,4,39000,0.1,Tokopedia,DANA,Balikpapan,Kalimantan Timur,Completed,
ORD-2024-002957,2024-04-11,CUST-02905,PRD-008,3,195000,0.2,Tokopedia,Credit Card,Palembang,Sumatera Selatan,Completed,5
ORD-2024-002958,2024-04-11,CUST-03115,PRD-039,2,65000,0.0,Webstore,Paylater,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002959,2024-04-11,CUST-03471,PRD-021,2,40000,0.05,TikTok Shop,COD,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002960,2024-04-11,CUST-03558,PRD-002,4,125000,0.0,Tokopedia,DANA,Balikpapan,Kalimantan Timur,Completed,3
ORD-2024-002961,2024-04-11,CUST-03790,PRD-016,5,36000,0.1,TIKTOK SHOP,Bank Transfer,Tangerang,Banten,Completed,4
ORD-2024-002962,2024-04-11,CUST-04015,PRD-046,1,295000,0.1,Webstore,Credit Card,Bekasi,Jawa Barat,Completed,5
ORD-2024-002963,2024-04-11,CUST-04118,PRD-008,4,195000,0.15,Tokopedia,GoPay,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002964,2024-04-11,CUST-05147,PRD-039,3,65000,0.0,Shopee,ShopeePay,Balikpapan,Kalimantan Timur,Completed,4
ORD-2024-002965,2024-04-11,CUST-05362,PRD-004,2,110000,0.0,Webstore,OVO,Medan,Sumatera Utara,Completed,5
ORD-2024-002966,2024-04-11,CUST-05670,PRD-032,3,45000,0.05,Shopee,DANA,Bekasi,Jawa Barat,Completed,5
ORD-2024-002967,2024-04-11,CUST-05723,PRD-026,2,389000,0.2,Shopee,ShopeePay,Bogor,Jawa Barat,Completed,5
ORD-2024-002968,2024-04-11,CUST-05808,PRD-010,8,99000,0.1,Tokopedia,OVO,Balikpapan,Kalimantan Timur,Completed,4
ORD-2024-002969,2024-04-11,CUST-05839,PRD-005,1,122000,0.05,Tokopedia,OVO,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002970,2024-04-11,CUST-06170,PRD-043,1,339000,0.05,Shopee,ShopeePay,Bandung,Jawa Barat,Completed,4
ORD-2024-002971,2024-04-11,CUST-06429,PRD-018,6,25000,0.1,TikTok Shop,Credit Card,Bandung,Jawa Barat,Completed,
ORD-2024-002972,2024-04-11,CUST-07398,PRD-009,3,349000,0.0,Shopee,ShopeePay,Depok,Jawa Barat,Completed,5
ORD-2024-002973,11/04/2024,CUST-07944,PRD-039,5,65000,0.1,Webstore,Credit Card,Balikpapan,Kalimantan Timur,Completed,5
ORD-2024-002974,2024-04-11,CUST-09455,PRD-033,1,89000,0.0,Webstore,Paylater,Palembang,Sumatera Selatan,Completed,5
